"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6454","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起環保鍵盤戰士，我更似減碳超級勇士。我會： 1）家居減碳：減少電力使用，衣物累積一定的數量再清洗、選擇有環保標籤的電器用品、低樓層數以爬樓梯取代電梯、冷氣濾網定期保養、自然光線足夠時關閉或減少開燈。 2）飲食減碳： 實踐多菜少肉的低碳飲食模式，降低肉類攝取；支持本地農場出品嘅食材，或可自家種植一些蔬果，減少運輸互送的碳足跡。珍惜食物免浪費，食幾多就煮幾多！買外賣自備環保餐具和餐盒，不再用即棄餐具。 3）購物減碳： 購物自備環保袋，盡量不用膠袋。審慎購物，購買必需品為主，減少買衣服的頻率，不再穿的衣服可送人或投入環保回收箱，減少棄置衣服的機會。 4）交通減碳： ❌揸私家車，遠路程乘坐公共交通工具，近路程即以行路或踩單車代替。  Onroad Chu CM Wong DBS #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:29:41+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6455","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起一個膠袋，我更似一個大陽。 因為我唔係要將垃圾包起而看不見，再而當不存在應該是要學太陽結予這個垃圾一個生命力，而轉化為新產品。 DBS  Blak Ster Wo  Sun Huyl Fan  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:31:44+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6456","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","More like environment protector, less like plastic User. 減少使用塑膠,齊來保護家園😍😍 @DBS香港星展銀行 #DBSHK #您我超越想像 #DifferentYouAndMe Gra Ce Grace  George Lau","2022-08-25T15:31:44+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6457","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起一個堆填區，我更似一個麥皮蟲。 應該要重新利用廢物變成另一個新事物，就好似麥皮蟲會將廢料食下而變成0。而不是拋棄廢物在堆填區而永遠放在地底下。 DBS  Vute Vetu Lee  Blak Ster Wo  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:33:53+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6458","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","DBS  Hannah Cheang  Kin Leung   比起環保達人，我更似絕「膠」達人。 從1992年嘅環保口號「地球先生病咗喇」到宜家已經30年，係時候果斷下重藥救救地球先生，與其減廢回收，不如從源頭着手，停止生產發泡膠和一次性即棄塑膠，一齊投資我哋嘅星球啦！  #DBSHK #您我超越想像  #DifferentYouAndMe","2022-08-25T15:34:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6459","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起投資專家，我更似擁抱未來的環保探索家。 在2019年後，我變得未來變得有更多不確定性，在疫情下，世界變得不平常，投資的複雜性更高。社會上環保的聲音比以往輕，或者疫情令我變得更加短視，同時關注環保的想法沒有太多的空間在傳統的行業中有更亮眼的表現，所以我更加希望今後選擇我的基金投資時考慮未來可持續的科技為唯一選擇，有人可能會選擇電動車係人類未來的綠色交通，我會選擇如同新加玻的新生水 （NEWater）高純度的再造水或者「環保啤酒」NEWbrew，啤酒中，有95%的成份為尿液及污水回收及過濾而成的新生水，真正支持探索更可持續發展未來環保概念。  #DBSHK #您我超越想像 #DifferentYouAndMe DBS  Satheesh Shahjan","2022-08-25T15:35:57+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6460","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起搭車，我更似喜歡行路！希望減少汽車排出來嘅廢氣！ #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:39:28+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6461","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起環保先鋒，我更似企業社會責任的追隨者。 平時我會主動做家居廢物分類同埋廢節能，能做得幾多都會做，因為每一小步都係有價值，集合起來就會成為一大力量。不過我會更加著重和我有關連的服務提供機構或者產品提供者是否有很針對環境有負起企業社會責任，因為我的一小步不單只是行為，而且更加是意識形態上的選擇，我既個人選擇就會揀有實際提供力量去改善環境。我近來剛置業，在揀選獲得香港綠色建築議會綠建環評的「鉑金」或「金」級認證作為我的住屋選擇之餘，我亦會同時揀提供有綠色樓字按揭計劃的銀行，做到找尋最有企業社會責任的追隨者。 #DBSHK #您我超越想像 #DifferentYouAndMe DBS Mani  Tan Bosco","2022-08-25T15:41:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6462","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起一個成為機械人，我更似一個原始人。因為機械發達世界會產生大量廢物廢氣，破壞地球，我另願時間回來到原諒世界，人類真正與大自然平等共處，物種沒有階級之分。 DBS  Ivan Sky  Star Sha Ho  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:43:39+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6463","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起一個人類，我更似一隻我魂。 因為鬼魂生活唔會食野，唔要電力，唔會產生廢物，無製造一粒垃圾係地府或天堂，而我也是一樣，只喝水，只用可再生能源，只會再將廢物分解再用作不同用法。 DBS  Ivan Sky  Flug Sky Ng  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:53:56+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6464","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起胡亂花費破壞環境 我更似一個喜歡循環再造懂得念舊嘅人唔會浪費！  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:55:07+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6465","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起滿口環保理論者，我更似環保實踐者。透過個人生活習慣開始，衣、食、住、行等，通過改變生活態度，減少浪費，物盡其用，節省金錢，實行環保實踐者❤️ 衣: 購買衣服時，思考是否有需求，盡量選環保材質或經典商品，如衣服已不合穿，捐贈給有需要的人、社福機構和環保團體。食: 需要在外用餐，盡量選擇店內食用，準備容器，減少垃圾及食用塑化劑的產生。自行烹調有機食品、健康水果餐、有機果汁或咖啡。住: 在家居方面，減少使用冷氣，調至適合温度，配合風扇使用，加速空氣循環，減少電力消耗。選擇購買耐用的家具，避免棄置家具。使用天然的清潔劑清潔家居，如梳打粉、茶籽粉或白醋等，避免選用石油提煉的合成清潔劑。行: 使用公共交通工具，減少使用私家車，盡量步行或單車代步。如果駕駛私家車，停車時關掉引擎，節省燃料，減少排放溫室氣體。希望為環保盡自己的一分力，實踐尊重環保的生活，讓大家可以享受潔淨美麗的地球❤️ Wun Ting Rebecca Leung DBS #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:55:48+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6466","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","More like goal setter ， less like a irresponsible shoppingholic  設定環保目標邁進 多過無責任心的購物 狂￼  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T15:56:32+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6467","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","More like food cherisher, less like foodie. 比起美食家，我更似美食珍惜者。  比起渴望食盡天下嘅美食，我更希望珍惜眼前嘅食物，所以無論係自煮定係出街食，我都會確保食唔晒嘅食物唔會就咁落入垃圾桶變成廚餘，好似我有次喺餐廳嗌咗個二人份酸辣湯，點先來咗一大兜，但我同朋友各自畢左半碗就已經辣到食唔到，於是我就用食物盒裝起佢，返到屋企就加水溝淡啲嚟煮酸辣湯米線俾埋老公同女女食，所以，出街食飯最好帶定食物盒同紙袋，就算遇到啲辣得滯、鹹得滯、酸得滯…嘅食物，一時食唔落都唔代表要放棄佢哋，帶佢哋返屋企稍作加工，又變成一碟好餸！  另外，我每日都會將食完嘅水果皮、食唔哂/爛咗嘅嘅蔬菜等儲起，製作成清潔劑，可以唔使令佢哋變成廚餘、增加堆填區負擔之外，仲順便可以避免使用一d會造成水污染嘅清潔劑，有助保障潔淨、安全嘅水質。而佢嘅製作亦都好簡單，就係喺舊玻璃入面放糖水，再將廚餘切碎然後放入去浸泡、發酵兩、三個月就用得，所以我每日都會整一樽架，本身清潔劑當然係唔需要每日都製作啦，不過喺我知道原來佢哋都可以咁有用之後，就唔捨得就咁當廚餘扔落垃圾桶，所以就選擇天天都唔浪費，物盡其用地將佢哋變成有用嘅野，而且，整完之後一樽樽咁送埋俾親朋戚友，令多d人可以使用對環境無害嘅清潔劑，亦能夠鼓勵佢地一齊嘗試製作天然清潔劑添，帶頭向佢哋宣揚減少處餘嘅方法！  我除咗對自己食唔晒嘅食物負責任之外，仲可以幫助分擔一下餐廳同舖頭賣唔晒嘅食物，因為現在已經有啲app俾餐廳以優惠嘅價錢售賣一啲預計會賣唔晒嘅產品，又有店舖專賣快將到期或已過最佳食用期嘅產品，甚至係臨收舖時一啲買一送一嘅麵包，我都鍾意買，因為其實佢哋嘅品質仲係非常良好，咁我自己買到平嘢之外，又可以等佢哋唔好被浪費，一舉兩得！ JY Chan Lydia Wong","2022-08-25T15:58:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6468","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起自私自利 我更似大愛環境 Emily TangLee JaniceAudrey LeeDBS #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T16:00:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6469","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起一間普通投資銀行，我更似星展DBS，因為其他銀行以投資收入回本為主，忽視其他社會負任。而星展不只金錢收入業務為主，也長前發展環保工作坊，希望我不只工作賺錢，也是為大自然工作來保護 DBS  Flug Sky Ng  Star Sha Ho  #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T16:08:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6470","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","比起倡造者， 我更似環保小先鋒，由自身開始，身體力行￼。記住4Rs－減廢( Reduce)，再用 (Reuse)，再造 (Recycle)，替代 (Replace) 。減少使用塑膠，出街自備購物袋，購物自備容器，只要持之以恆便可輕鬆保護環境! 愛惜環境，你我有責❤️  日常生活可從日用品開始，按照補充環保原則，就可以大幅減低九成的碳足印，保護地球！ Katherine Lai Smile Leung #DBSHK #您我超越想像 #DifferentYouAndMe","2022-08-25T16:27:41+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6471","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","To Bel Zeroo Chu DBS","2022-08-31T04:47:09+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-25T01:07:10+0000","More like responsible consumer, less like irresponsible waster 負責任的消費者,不喜歡不負責任的浪費者 #DBSHK #您我超越想像 #DifferentYouAndMe","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6472","2167","2","173303096034293_5689590537738827","data","data.*","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","【#您我超越想像 有獎遊戲 - 第一回】得獎名單 多謝大家踴躍分享自己實踐環保嘅宣言同方法。恭喜以下三位得獎者，希望大家都可以繼續同DBS一樣不斷追求突破，超越自己！  大獎：可持續時尚品牌 Kapok 禮品卡 (價值HK$3,000) (名額1個) Facebook 帳號：Michelle Leung  二獎：環保生活百貨 Slowood 禮品卡 (價值HK$2,000) (名額1個) Instagram 帳號：hestiaamijol  三獎：天然護理品牌 Origins 禮品卡 (價值HK$1,000) (名額1個) Instagram 帳號：maggiesheung  得獎者需於結果公佈後7日內，透過「DBS星展銀行Facebook專頁」或「DBS星展銀行Instagram專頁」向DBS發送私訊，確認領獎安排。","2022-09-02T11:57:41+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5689590537738827/173303096034293_5689590537738827","6473","2167","2","173303096034293_5689590537738827","offcut","","fetched (200)","2022-10-12 08:19:47.709816","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","96","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVFk1TVRnMk1UVTBOekF3T1RVM09qRTJOakUwTkRFek9ERT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOakEwTlRnME5EZAzBOekU1TVRNME9qRTJOakl4TVRrNE5qST0ZD"
"173303096034293/173303096034293","2168","1348","1","173303096034293","offcut","","fetched (200)","2022-10-01 19:26:58.120424","Facebook:/<page-id>/posts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","QVFIUlUyeHkzbEJsT3pNT21UN3B4cTlKbWlES2F1SGxFYUp6Y200TzZATU0w1MVlNWl9DWE1ub0ZAJZAVphd0Q4Rkc4NURkM2V2ZAkVKeUdReVcwWVRiTEpJNGJXdTRScUh3MEtrUXRGTjRDMWFmcTN6YkRtMXh5OWswby01VVBMaFNKV2RY","QVFIUmF2MGctTWpYcVlsdHZA6TjFIcUZAzRTlIb1ZAKVkRrMkg0STZAiSG5TZAFphbkN1cTZA0TFFsaFFGeF96VlhBMEFyQktUdWlUVTFkTUxiVXZAjZAFRwRFVyZAG5tMTlreWtmTWFFdi1oc0ZAjR0czdUxqdHFhcFotV3lrb0g0ZAFR6VWV6RTk4"
"173303096034293/173303096034293_5686669118030969","2169","1348","1","173303096034293_5686669118030969","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","#Sustainpedia 【陪伴社企成長 發揮正面影響力】  為支持亞洲地區社企嘅發展，星展集團喺2021年透過資助、貸款同多方面業務支援，同183間社企一齊解決社會及環保問題，創造更可持續發展嘅未來！  財務支援上，星展基金會去年亦為19間社企提供超過1,700萬港元資助；而星展中小企業銀行更以優惠利率向社企撥出超過7,600萬港元貸款資金，全力支持其業務需求。  了解更多DBS如何推動可持續發展：https://go.dbs.com/3SRfx4W  #DBSHK #LivemoreBankless #LivemoreSustainably #ResponsibleBanking #SELoan #SMEBanking #DBSFoundation #ForABetterWorld #Sustainability","2022-08-16T10:00:00+0000","","","","DBS","173303096034293","","ranked","1","True","","303","NONE","","294","NONE","","4","NONE","","1","NONE","","1","NONE","","0","NONE","","3","NONE","173303096034293_5686669118030969","","","","","","",""
"173303096034293/173303096034293_5686669118030969/173303096034293_5686669118030969","6474","2169","2","173303096034293_5686669118030969","empty","","fetched (200)","2022-10-12 08:19:48.699216","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5686669118030969/173303096034293_5686669118030969","6475","2169","2","173303096034293_5686669118030969","offcut","","fetched (200)","2022-10-12 08:19:48.699216","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1","True","","","",""
"173303096034293/173303096034293_5683919721639242","2170","1348","1","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-01 19:26:58.907781","Facebook:/<page-id>/posts","【新世代自我宣言 敢去實現更大目標】  DBS不斷變革創新，承諾「Be A Different Kind of Bank」。音樂唱作人 Gareth.T 、新晉人氣演員 Sofiee Ng 吳海昕 、山系環保女神 MelodyCheng 、美妝品牌創辦人 Pumpkinjenn 、資深傳媒人 游大東【鴻鵠志－影視筆記】、人像攝影師 Karen Cloudy Tang 同前港隊三項鐵人精英代表 Vincci Hui 都分享佢哋點突破原有身分同界限，發揮自己更多可能性，實現更大目標嘅宣言！  當中邊個最啟發到您，令您同樣有衝勁去超越當下嘅自己？即刻click以下圖片去佢哋嘅IG睇吓！  #DBSHK #LivemoreBankless #DifferentKindOfBank #DifferentYouAndMe #銀行超越想像 #您我超越想像","2022-08-15T10:00:02+0000","","","","DBS","173303096034293","","ranked","8","True","","285","NONE","","270","NONE","","4","NONE","","5","NONE","","0","NONE","","1","NONE","","5","NONE","173303096034293_5683919721639242","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6476","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","more like a pervy uncle pretending to be young, less like a bank","2022-08-17T18:56:26+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6477","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","DBS COMPASS VISA迎新優惠 迎新優惠🎉 1️⃣成功申請並在發卡後3個月內簽賬滿💰HK$4,800，即送💰HK$400百佳/屈臣氏/豐澤「一扣即享」 https://www.dbs.com.hk/personal-zh/credit-cards/promotions/mgm2208.html?RefCode=3500300000010299&fb_ref=Default&omni_external=Y","2022-08-19T04:26:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6478","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","第一幅相片，用呢趕客㗎？？","2022-08-19T23:52:47+0000","11","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6479","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Tony Chan 真係自己唔識就衝出嚟留言嘅表表姐...","2022-08-20T14:14:20+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6480","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Zenki Lui 個人對幅照片的感覺，你可以唔同意。識唔識，明唔明呀你？","2022-08-20T15:14:28+0000","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6481","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Tony Chan 以無知成為自己嘴炮嘅子彈，係叻嘅 加油，你係啱架，千萬唔好改變喇","2022-08-20T15:43:06+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6482","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Zenki Lui 牛皮燈籠，再彩你都嘥氣！","2022-08-20T15:47:05+0000","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6483","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Tony Chan 其實我同意你講嘅嘢 影呢張相嗰攝影師可能嗰刻想表達另一種意境，無可厚非，但揀呢張相做廣告嗰個人真係錯到離晒譜，揀張不可一世目空一切嘅相sell產品，完全唔夾。  睇完呢張相會比一種錯覺： 一個再有才華嘅藝人，如果成日諗住要人地去主動欣賞佢而唔係去突破自己的表演能力，最終只會孤芳自賞，固步自封。","2022-08-21T02:50:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6484","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Zenki Lui 唔識 唔想識 千祈唔好畀我識","2022-08-21T07:23:42+0000","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6485","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Soulmate 蘇眉","2022-08-21T07:28:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6486","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","字體奇怪、filled白色框格格不入 撐年輕人、搵年輕人賣廣告值得欣賞，但基本設計品味都應該要有","2022-08-21T07:45:53+0000","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6487","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","More like So Wing Hong","2022-08-21T11:05:47+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6488","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Tony Chan","2022-08-21T15:44:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6489","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Tony Chan 香港世一靠呢條友啦 🙄","2022-08-21T23:20:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6490","2170","2","173303096034293_5683919721639242","data","data.*","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","Yan Ho oh no!","2022-08-22T15:09:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022-08-19T23:52:47+0000","第一幅相片，用呢趕客㗎？？","",""
"173303096034293/173303096034293_5683919721639242/173303096034293_5683919721639242","6491","2170","2","173303096034293_5683919721639242","offcut","","fetched (200)","2022-10-12 08:19:49.058035","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","19","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAORFE0TVRZAM09UVTNNak14T0RrME9qRTJOakEzTmpJMU9EWT0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZANVEEyTmpnek9UUTROek13TVRneE56b3hOall4TVRnd09Ua3gZD"
